station,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,y
23,20,2005,2,1,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4
23,21,1974,4,0,2,0,4,2,6,7,1,6,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0
23,22,1968,0,5,5,1,2,0,2,5,8,5,1,1,6,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8
23,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
23,24,2006,3,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2
23,26,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2
23,28,1986,3,0,4,3,5,3,1,1,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4
23,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,31,2014,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
23,32,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.6
23,33,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.6
23,35,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
23,36,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60.6
23,37,2011,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45.4
23,38,2005,0,0,0,0,1,0,1,0,1,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.6
23,39,2012,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4
23,41,1990,0,0,0,0,0,0,0,3,1,0,2,2,5,3,0,1,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,95.0
23,44,2009,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.8
23,45,1976,0,0,0,0,0,0,3,3,6,1,0,1,5,2,6,2,3,0,2,0,1,1,2,1,0,1,0,0,0,0,0,0,0,139.4
23,46,1990,0,0,0,1,0,0,0,1,0,0,1,0,4,0,2,5,2,2,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,128.0
23,47,1998,2,0,1,2,0,0,1,1,1,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.6
23,48,2001,0,0,0,1,0,1,2,3,0,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4
23,49,1999,0,0,0,0,0,0,0,0,1,2,0,1,2,1,2,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0,79.4
23,50,1969,0,0,0,0,0,1,0,3,0,2,3,1,8,0,2,5,0,1,3,2,2,2,0,2,4,1,3,1,0,1,0,0,0,157.4
23,51,2008,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,53.2
24,13,1954,0,4,8,3,5,3,8,11,5,7,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.2
24,15,1939,2,2,3,2,7,6,2,8,3,7,3,4,3,5,1,2,4,1,2,3,0,1,1,2,1,0,1,0,1,0,0,0,0,57.8
24,16,1858,3,2,5,3,5,7,9,7,16,11,15,14,10,4,6,6,5,8,1,0,0,5,3,2,1,1,2,2,3,2,0,0,0,124.4
24,17,1986,0,0,0,1,1,5,7,0,2,2,4,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4
24,18,1996,0,0,2,2,3,2,1,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6
24,19,1978,0,0,0,0,4,1,1,4,2,2,1,5,1,1,0,4,2,4,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,51.4
24,20,1952,0,2,0,4,4,3,4,4,8,5,2,9,0,4,1,2,3,0,2,0,2,0,0,4,0,0,0,1,0,0,0,0,0,57.4
24,21,1884,4,4,6,7,10,5,7,6,4,13,16,4,7,2,2,5,3,0,2,6,6,0,0,1,0,5,2,3,2,0,0,0,0,110.8
24,22,1878,3,2,9,4,2,6,12,7,8,8,10,6,5,19,8,4,8,4,0,2,0,1,1,4,0,2,1,2,0,0,0,0,0,71.0
24,23,1988,0,0,0,1,0,2,2,2,3,1,0,2,0,4,1,2,1,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,53.0
24,24,1887,0,5,6,6,7,11,8,14,6,2,10,0,5,14,2,2,5,1,0,0,4,4,1,1,0,3,3,7,0,1,1,0,0,115.8
24,26,1971,4,6,0,1,1,2,3,0,6,4,3,3,4,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,22.4
24,28,1874,3,7,4,6,16,12,8,13,10,8,6,7,13,5,3,0,5,0,0,0,1,2,3,0,3,0,1,2,2,2,0,0,0,93.4
24,29,2014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,31,1983,3,3,4,3,0,1,3,0,2,3,0,1,1,0,2,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,13.0
24,32,1944,3,3,2,5,3,6,2,5,4,3,5,3,1,3,2,2,1,3,0,4,2,1,4,1,0,0,0,4,0,0,0,0,0,40.2
24,33,1908,0,1,4,4,8,9,2,8,2,5,2,4,7,12,12,1,4,6,3,3,3,0,2,0,2,1,2,1,0,0,0,0,0,69.0
24,35,2000,2,0,0,1,7,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
24,36,1933,1,0,6,3,3,5,3,8,10,7,3,4,3,3,2,0,2,2,1,2,2,2,2,2,1,2,0,3,0,1,0,0,0,106.8
24,37,1930,0,2,3,2,6,4,7,9,2,4,7,8,5,1,4,3,4,1,2,0,3,3,0,1,0,1,4,0,0,0,0,0,0,78.8
24,38,1911,3,1,0,1,7,6,5,12,11,8,10,6,10,2,6,1,5,1,1,3,0,2,0,2,0,0,1,0,0,1,0,0,0,78.2
24,39,1939,1,2,6,3,6,1,5,5,8,7,3,0,5,9,1,1,0,0,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,37.0
24,41,1917,2,0,3,5,3,3,7,7,7,5,9,6,5,4,2,4,6,3,2,3,1,0,1,4,1,2,1,1,2,0,0,0,0,43.2
24,44,1906,1,1,2,1,6,16,4,4,9,10,4,4,10,3,9,2,4,3,1,4,2,0,1,1,4,0,4,0,0,0,0,0,0,68.4
24,45,1795,5,3,11,13,18,16,13,17,13,15,9,10,13,12,8,7,2,4,3,5,4,1,5,2,2,1,3,5,0,0,1,0,0,121.2
24,46,1900,4,6,3,10,6,5,10,5,6,6,3,3,2,2,7,1,1,3,3,5,6,5,6,2,4,0,0,1,1,0,0,0,0,77.0
24,47,1929,1,2,5,0,8,2,5,8,12,12,4,1,1,5,2,0,2,2,0,0,3,1,1,2,5,0,2,0,1,0,0,0,0,62.2
24,48,1927,3,0,1,1,6,3,13,10,10,12,7,10,3,2,0,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.2
24,49,1972,1,2,1,4,0,3,2,1,4,4,3,2,1,3,0,0,1,0,0,0,2,2,1,0,1,2,1,2,1,0,0,0,0,46.2
24,50,1955,1,3,2,3,2,5,4,6,5,5,5,0,2,3,3,0,0,2,3,0,0,1,2,3,1,0,0,0,0,0,0,0,0,47.2
24,51,1974,1,2,0,2,4,1,0,3,4,3,2,4,4,3,2,1,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,22.4
25,13,1937,9,3,5,7,9,10,2,6,1,10,3,3,1,0,0,1,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,66.6
25,15,1933,2,1,3,4,4,6,1,4,2,0,5,9,3,3,3,6,3,1,3,2,2,3,3,3,4,1,0,0,2,0,0,0,0,87.2
25,16,1896,0,1,2,2,5,7,2,7,7,11,9,9,16,8,3,7,2,0,4,5,2,0,1,1,1,6,1,1,0,0,0,0,0,84.0
25,17,1957,1,2,2,2,4,5,2,5,0,8,5,1,4,2,3,0,3,0,3,1,1,2,1,1,0,1,0,0,0,0,0,0,0,42.2
25,18,1965,2,4,3,1,4,4,5,0,3,3,2,2,2,3,2,3,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,13.0
25,19,1944,1,2,2,7,4,3,3,4,5,2,8,5,4,7,4,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16.6
25,20,1953,2,7,3,6,7,4,1,4,6,1,1,5,3,5,0,1,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,20.0
25,21,1888,1,3,2,4,8,6,10,10,9,5,5,9,6,10,6,4,4,1,0,2,1,0,6,0,3,4,4,5,0,0,0,0,0,102.4
25,22,1885,5,3,4,4,2,5,3,3,3,6,12,22,14,15,6,2,1,1,0,0,2,0,2,2,4,1,4,4,1,0,0,0,0,107.0
25,23,1995,0,0,2,1,2,0,2,0,3,0,1,0,2,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
25,24,1891,7,7,7,2,5,1,6,11,6,9,8,7,10,0,5,3,3,2,0,0,6,0,7,1,2,2,3,2,0,2,0,1,0,102.8
25,26,1971,1,2,1,0,3,2,3,2,1,2,5,5,1,4,0,4,0,1,0,0,1,2,1,0,1,0,1,2,0,0,0,0,0,41.8
25,28,1866,7,2,6,16,3,4,7,5,10,11,9,14,9,5,4,3,5,5,3,1,4,6,6,0,3,1,0,1,0,0,0,0,0,63.2
25,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
25,31,1998,2,0,0,0,5,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2
25,32,1965,0,1,0,3,0,2,2,1,2,2,2,0,3,2,0,1,2,3,1,2,4,3,1,7,2,1,3,0,1,0,0,0,0,121.2
25,33,1961,0,0,0,1,2,0,0,1,1,5,3,4,5,4,4,5,2,0,0,2,3,2,0,2,1,2,4,0,0,1,1,0,0,31.6
25,35,2013,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
25,36,1989,1,0,0,0,0,1,0,2,1,3,2,1,1,3,2,2,3,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,90.8
25,37,1956,0,1,0,2,1,1,1,1,3,0,5,3,1,2,3,3,2,5,4,3,3,3,2,0,1,2,5,3,0,0,0,0,0,59.8
25,38,1933,0,0,1,5,1,1,1,6,5,7,10,5,9,5,6,4,4,0,2,2,1,3,1,0,1,1,0,2,0,0,0,0,0,59.0
25,39,1965,1,1,0,0,0,5,1,1,0,1,3,0,2,5,1,8,6,3,0,2,4,3,0,4,0,0,0,0,0,0,0,0,0,59.2
25,41,1916,0,1,4,1,0,3,3,0,3,7,0,7,5,2,9,7,4,6,5,3,2,7,7,6,4,1,2,1,0,0,0,0,0,67.8
25,44,1909,1,1,3,2,4,1,9,2,6,1,2,6,5,8,6,6,8,4,4,8,4,2,2,5,2,2,1,0,0,0,2,0,0,84.2
25,45,1871,1,1,9,3,2,4,6,8,3,8,8,8,11,7,13,11,6,7,4,1,3,4,4,2,4,3,1,1,2,0,0,0,0,101.4
25,46,1916,1,2,3,1,4,2,3,4,4,2,9,3,2,14,3,10,5,0,7,3,5,1,4,4,1,2,1,0,0,0,0,0,0,43.8
25,47,1946,0,0,0,1,5,1,1,0,1,1,5,1,3,3,7,5,1,2,3,3,3,5,4,4,4,1,1,5,0,0,0,0,0,80.2
25,48,1934,2,0,4,3,1,1,1,0,1,3,10,12,21,6,5,6,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,6.0
25,49,1985,0,1,0,1,0,1,1,0,1,1,1,1,0,1,3,0,0,2,1,1,0,2,1,1,0,1,4,4,2,0,0,0,0,36.0
25,50,1960,2,2,4,4,2,3,1,1,1,3,1,1,0,2,3,1,5,3,1,0,5,2,4,2,2,1,0,0,0,0,0,0,0,62.0
25,51,1991,0,4,0,0,0,1,1,0,0,0,3,2,1,1,1,0,1,0,0,0,0,0,0,3,0,2,0,4,1,0,0,0,0,21.8
26,13,1955,0,0,0,0,13,24,14,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,67.4
26,15,1944,0,0,0,0,4,8,19,20,12,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,49.6
26,16,1928,0,0,0,0,6,10,17,31,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,97.4
26,17,1967,0,0,0,0,3,3,11,15,4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,20.0
26,18,2002,0,0,0,0,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
26,19,1970,0,0,0,0,6,10,14,10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,55.9
26,20,1963,0,0,0,0,6,9,9,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
26,21,1886,0,0,0,0,15,20,18,34,9,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,122.4
26,22,1936,0,0,0,0,3,11,15,37,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8
26,23,2006,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,9.0
26,24,1954,0,0,0,0,4,15,15,18,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,84.6
26,26,1992,0,0,0,0,2,8,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.8
26,28,1927,0,0,0,0,13,28,13,24,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2
26,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,31,1998,0,0,0,0,0,3,2,6,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
26,32,1897,0,0,0,0,11,16,18,45,6,7,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,7,0,0,0,0,121.2
26,33,1905,0,0,0,0,4,10,36,31,6,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,97.6
26,35,1991,0,0,0,0,0,3,6,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6
26,36,1940,0,0,0,0,1,4,11,21,10,8,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,90.8
26,37,1936,0,0,0,0,3,13,29,17,6,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,59.8
26,38,1923,0,0,0,0,3,18,16,34,5,6,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,42.8
26,39,1951,0,0,0,0,6,10,16,19,2,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,49.6
26,41,1933,0,0,0,0,6,13,22,22,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,28.8
26,44,1925,0,0,0,0,10,13,14,35,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,80.4
26,45,1848,0,0,0,0,7,38,28,59,13,8,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,109.8
26,46,1948,0,0,0,0,5,13,5,28,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.8
26,47,1934,0,0,0,0,3,14,15,32,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,62.6
26,48,1952,0,0,0,0,2,16,11,23,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,25.8
26,49,1967,0,0,0,0,4,4,14,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,27.4
26,50,1953,0,0,0,0,4,9,15,18,3,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,73.6
26,51,1989,0,0,0,0,3,0,7,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6
27,13,1927,2,9,11,7,5,15,12,10,1,2,2,4,2,1,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,22.6
27,15,1930,6,1,2,5,1,8,1,7,1,3,7,1,4,3,3,6,3,2,3,2,1,1,5,3,3,2,1,1,0,0,0,0,0,38.4
27,16,1863,3,5,5,2,7,5,7,9,16,16,10,3,14,10,6,3,3,5,3,1,6,1,2,6,4,1,0,0,0,0,0,0,0,121.2
27,17,1926,1,2,8,4,3,5,4,5,14,9,2,0,6,4,1,2,3,3,0,2,1,3,1,1,2,1,1,0,2,0,0,0,0,91.6
27,18,1945,8,3,2,7,4,3,10,0,3,1,3,2,1,5,2,2,3,3,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,69.4
27,19,1949,4,4,7,5,2,5,9,6,4,7,3,1,1,1,1,0,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,30.8
27,20,1952,4,7,5,2,6,9,4,4,2,2,3,4,2,5,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28.0
27,21,1884,5,4,5,4,7,10,6,3,6,8,9,8,6,8,7,8,5,0,2,3,0,2,2,2,1,4,6,0,1,0,0,0,0,122.4
27,22,1842,10,5,5,6,6,6,2,6,15,15,13,15,14,11,4,4,7,2,3,1,4,5,7,0,2,2,3,1,0,0,0,0,0,51.8
27,23,1994,0,0,0,0,1,0,2,0,0,0,3,0,2,4,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.0
27,24,1918,2,2,4,2,3,5,9,5,4,7,10,5,6,5,5,4,4,1,2,0,0,0,1,2,4,0,3,1,2,0,0,0,0,84.6
27,26,1968,2,0,4,1,4,0,6,2,3,6,7,4,2,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,14.8
27,28,1825,5,11,4,11,10,13,14,18,13,13,10,6,16,8,6,5,3,4,3,0,1,5,0,0,5,5,0,1,1,0,0,0,0,148.2
27,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,31,1994,0,5,3,1,3,3,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4
27,32,1957,0,1,1,2,1,6,6,4,2,2,1,5,4,2,3,2,3,0,1,2,1,1,5,1,1,2,0,0,0,0,0,0,0,63.0
27,33,1944,3,1,2,3,3,0,5,5,5,2,5,7,9,4,6,2,0,0,4,0,1,2,1,1,0,1,0,0,0,0,0,0,0,30.6
27,35,2002,2,0,0,4,3,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
27,36,1983,0,1,3,2,3,4,3,1,1,2,2,1,1,0,1,2,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,23.6
27,37,1932,3,0,2,3,0,4,2,3,2,5,6,2,4,10,4,5,4,1,2,2,1,4,3,2,1,5,2,2,0,0,0,0,0,92.0
27,38,1921,2,0,2,1,3,5,5,2,3,5,4,6,8,8,7,7,8,3,0,4,3,4,0,2,0,0,1,0,2,0,0,0,0,45.8
27,39,1940,0,2,7,2,3,0,3,5,1,2,3,6,3,5,4,5,1,6,2,1,0,3,4,3,0,1,4,0,0,0,0,0,0,71.2
27,41,1892,0,3,0,1,6,4,3,1,5,5,5,7,11,4,7,8,4,4,4,6,6,5,1,7,9,8,0,0,0,0,0,0,0,109.2
27,44,1910,3,1,1,1,3,2,5,4,5,5,15,8,4,7,5,8,6,1,4,6,3,3,0,0,2,1,1,0,1,0,1,0,0,64.4
27,45,1835,3,5,1,3,3,5,10,5,6,8,17,15,12,8,9,19,6,8,9,4,4,0,8,4,2,3,2,1,0,1,0,0,0,133.6
27,46,1893,3,4,6,5,3,1,11,6,8,2,13,3,7,6,5,4,4,6,3,3,5,2,3,3,7,0,0,0,0,0,0,0,0,60.6
27,47,1927,3,5,2,1,5,5,3,4,2,1,2,4,7,2,2,5,5,1,0,3,4,3,4,3,6,7,0,0,0,0,0,0,0,104.8
27,48,1935,0,1,0,4,2,4,4,12,5,4,11,2,16,4,3,4,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,6.4
27,49,1951,4,3,0,5,6,3,4,2,6,2,3,0,5,3,1,9,0,0,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,16.6
27,50,1948,0,3,4,1,7,3,0,5,7,4,2,3,3,1,5,0,1,1,1,5,1,4,4,0,1,1,1,0,0,0,0,0,0,89.2
27,51,1979,0,1,3,0,0,0,3,3,2,3,0,5,2,4,0,1,0,0,2,2,0,0,1,2,0,0,1,2,0,0,0,0,0,23.6
28,13,1954,1,0,2,2,10,4,7,7,4,3,6,5,2,2,0,0,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,22.4
28,15,1914,1,2,5,1,2,0,3,8,2,7,9,6,12,11,9,3,1,1,1,0,1,3,3,2,5,0,2,0,0,2,0,0,0,93.4
28,16,1881,2,2,1,2,3,5,4,10,9,7,10,9,9,15,9,6,4,6,6,1,2,3,1,2,2,3,1,1,0,0,0,0,0,121.2
28,17,1959,0,0,1,0,0,0,0,1,2,5,7,6,4,8,1,5,1,2,7,0,0,0,0,4,0,0,1,0,2,0,0,0,0,91.6
28,18,1944,0,0,0,0,2,4,6,0,5,2,7,8,3,7,5,3,7,1,1,1,0,1,0,1,1,0,2,4,1,0,0,0,0,69.4
28,19,1946,0,1,0,3,2,7,6,4,4,5,4,2,6,3,1,3,1,2,2,2,4,0,5,0,1,1,1,0,0,0,0,0,0,27.8
28,20,1980,1,0,1,1,0,2,4,1,5,2,2,2,2,3,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4
28,21,1848,3,3,2,6,4,5,15,12,14,15,18,5,11,10,2,7,8,7,5,2,1,1,0,5,2,3,1,0,0,1,0,0,0,76.2
28,22,1907,2,3,3,5,4,6,5,2,7,10,12,3,14,8,8,6,0,2,0,1,0,0,3,2,0,2,0,1,0,0,0,0,0,51.8
28,23,1999,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,3,2,0,0,0,0,0,29.8
28,24,1916,2,0,0,0,0,2,0,3,8,4,5,10,10,6,10,11,2,1,1,0,1,1,7,1,2,5,3,4,1,0,0,0,0,81.2
28,26,1986,0,0,0,0,1,0,6,1,2,4,1,4,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8
28,28,1856,2,2,5,2,3,6,11,19,27,18,16,8,3,9,8,3,5,2,4,3,1,1,0,0,0,0,2,0,0,0,0,0,0,101.2
28,29,2012,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,31,2014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8
28,32,1963,0,2,0,1,0,1,2,7,3,1,0,5,2,5,3,3,0,1,2,2,3,0,0,3,1,3,3,0,0,0,0,0,0,12.4
28,33,1929,0,0,1,1,0,3,2,1,6,2,8,6,4,4,0,4,5,5,7,6,4,4,4,3,0,4,0,1,1,1,0,0,0,62.4
28,35,1998,0,1,0,1,1,0,2,0,1,1,2,1,0,0,0,2,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2.2
28,36,1983,1,0,0,0,2,1,1,2,1,3,1,1,3,2,1,1,2,2,1,0,2,0,1,0,0,2,2,1,0,0,0,0,0,30.2
28,37,1919,0,1,0,3,4,1,6,6,8,2,3,9,3,5,0,1,0,2,4,5,2,3,2,0,6,6,9,3,1,1,1,0,0,66.6
28,38,1884,2,2,2,3,3,4,2,2,2,7,11,10,9,10,6,12,10,11,5,5,2,4,2,1,1,2,1,1,0,0,0,0,0,96.4
28,39,1964,0,0,1,0,1,2,2,3,1,3,4,3,1,6,3,0,3,2,3,0,0,1,1,0,2,6,2,1,0,1,0,0,0,42.6
28,41,1914,0,0,0,2,6,5,2,3,4,5,3,8,2,7,10,2,5,7,7,2,2,2,1,0,6,0,3,5,2,1,0,0,0,83.4
28,44,1909,1,0,2,1,0,2,8,6,2,5,2,5,6,8,9,6,4,5,5,4,5,1,3,6,5,2,2,2,0,0,0,0,0,46.2
28,45,1871,0,0,0,1,2,0,5,6,6,5,1,4,7,18,7,16,16,6,11,9,6,6,3,4,0,5,1,0,0,0,0,0,0,141.8
28,46,1888,1,1,0,2,2,2,5,2,2,11,6,9,8,5,6,14,5,1,9,10,5,10,8,0,0,3,0,1,0,0,0,0,0,123.4
28,47,1931,0,0,0,0,1,6,3,3,1,6,3,7,3,2,4,1,6,4,7,3,3,4,4,3,4,2,4,1,0,0,0,0,0,44.6
28,48,1913,1,0,1,3,7,4,7,7,2,6,13,10,6,6,11,1,4,4,1,1,3,3,1,0,0,1,0,0,0,0,0,0,0,5.6
28,49,1987,1,1,0,0,5,2,1,2,2,0,4,2,2,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8
28,50,1962,0,0,2,1,3,2,1,2,3,3,1,1,0,5,3,3,0,3,1,2,0,0,2,2,5,4,0,1,3,1,0,0,0,45.0
28,51,1983,0,1,0,3,2,0,0,0,3,0,2,2,6,1,1,1,2,0,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,25.4
